329,699,80,46054,4005,753,4,1,22,4.0
755,95,75,8758,4921,2627,3,1,4,3.0
1266,1435,62,1510,4251,334,3,1,6,3.0
203,46,14,2830,3092,271,4,1,20,2.0
65,83,6,5158,3194,329,3,1,25,5.0
127,29,8,1894,4011,175,3,1,11,4.0
1118,11,123,39262,4341,60,3,1,20,5.0
103,21,6,2734,3636,108,4,1,19,4.0
71,17,0,22,2938,110,3,1,7,1.0
71,9,2,3742,3568,850,4,1,19,4.0
66,4549,9,4486,3360,399,3,1,23,5.0
550,204,67,66550,3684,1168,4,1,26,2.0
620,0,10,814,3674,237,4,1,22,4.0
94,65,15,6070,3506,900,4,1,29,4.0
3434,49748,1394,66214,5252,762,4,1,10,4.0
251,124,19,1414,2895,481,4,1,27,1.0
356,82,23,3766,3251,47,4,0,18,4.0
216,9,5,1990,3897,357,4,1,28,4.0
174,34,4,11590,3477,64,3,1,25,4.0
146,84,5,286,3567,146,3,0,25,3.0
144,106,8,910,3112,140,3,1,23,3.0
796,55,35,4102,4072,2161,3,1,20,4.0
69,358,2,3190,3371,888,4,1,22,4.0
457,220,37,6166,2901,449,3,1,29,4.0
68,12,7,1174,4095,36,4,1,5,4.0
509,1652,137,19198,3807,342,4,1,12,5.0
60,13,7,3454,4663,2850,3,1,20,1.0
326,1935,393,74950,3820,472,4,1,20,4.0
538,445,83,13126,3695,774,4,1,9,4.0
4187,13083,576,68614,3558,85,2,0,19,3.0
263,27,10,1750,3651,275,4,0,22,5.0
339,1747,30,12550,4454,61,4,0,20,4.0
122,14,3,334,1649,32,3,1,19,3.0
75,15,13,71998,3928,239,3,1,1,4.0
218,268,8,862,2501,211,4,0,20,4.0
772,805,200,15598,4174,809,4,1,10,4.0
198,10,5,550,3940,816,4,1,22,4.0
316,64,12,886,2921,42,4,1,24,4.0
135,111,10,1174,3289,137,4,1,25,5.0
269,23,20,1414,2988,31,3,1,1,3.0
193,34,5,3214,4781,269,3,1,26,4.0
296,252,15,8254,3378,88,3,1,4,3.0
230,31,1,430,3738,388,3,1,20,3.0
151,4,7,1222,4013,1136,4,1,23,5.0
236,4,2,286,3862,630,4,1,20,3.0
236,16,14,1678,3499,134,4,0,20,5.0
171,114,12,4078,3585,101,4,1,0,5.0
53,23,0,4,3396,283,4,1,19,3.0
188,9,2,310,2700,186,4,1,20,3.0
149,240,24,3934,4106,151,3,0,23,3.0
38,1,1,2638,3209,1096,4,1,26,5.0
627,42809,47,9934,3729,298,4,1,20,3.0
42,19,0,22,2388,227,3,1,26,3.0
256,161,6,15022,3354,755,4,1,17,4.0
133,78,3,238,2530,154,3,1,20,2.0
467,963,75,8998,4494,39,4,1,8,5.0
137,2413,28,10606,1545,31,4,1,16,4.0
43,19,0,598,4113,63,3,0,20,3.0
65,362,10,1150,3118,85,4,1,1,5.0
666,1144,42,9166,3146,426,4,1,19,5.0
777,29,52,29470,4120,1540,3,1,20,4.0
63,6,0,166,3091,692,4,1,1,1.0
99,7,2,8734,2121,42,4,0,5,4.0
90,581,13,982,2129,285,3,1,18,4.0
103,5,1,430,3716,1023,4,1,20,3.0
50,56,7,3358,2378,572,4,1,21,4.0
250,210,8,11854,2632,609,4,1,14,5.0
118,60,3,358,3267,289,4,1,21,5.0
920,81,89,6838,2025,840,3,1,21,3.0
47,18,1,22,4182,259,4,1,21,2.0
291,69,16,7366,5029,617,3,1,5,4.0
185,31,3,142,3862,62,3,1,24,4.0
38,0,0,22,2942,41,3,0,3,3.0
105,58,1,3502,2384,106,5,1,3,5.0
332,4,2,358,3783,904,4,1,22,5.0
1149,5102,506,74062,3733,68,4,1,8,5.0
69,1,6,886,2416,1850,4,1,20,5.0
231,246,14,5494,2904,107,5,1,12,5.0
39,0,0,190,1442,119,3,1,20,4.0
51,18,2,406,2795,257,3,0,22,5.0
1162,176,123,31942,3759,770,2,0,4,2.0
100,9,4,2614,3703,1107,4,1,19,4.0
56,3,2,1030,3134,1053,4,1,20,5.0
185,9,1,2230,2122,66,3,1,19,4.0
117,74,8,6622,4067,1732,3,1,1,4.0
454,2880,20,3958,3967,1042,4,1,1,5.0
110,5,2,118,3318,32,2,1,5,1.0
137,24,1,2998,2844,41,3,1,20,5.0
339,2,11,1630,2329,138,4,1,20,4.0
84,127,3,5614,2483,56,3,1,19,2.0
251,4705,63,8062,2834,31,3,0,19,4.0
470,34,37,7294,3927,70,3,0,20,3.0
108,33,4,2758,3600,574,4,1,20,5.0
56,5,2,190,3772,85,2,0,19,2.0
228,150,15,4078,2643,47,4,1,5,5.0
194,218,32,14470,3790,194,3,0,21,5.0
48,82,1,1726,3165,315,4,1,26,3.0
146,583,15,2446,3993,70,3,1,20,1.0
508,3400,44,862,4391,314,4,1,19,5.0
73,2134,16,3262,4610,443,4,0,25,4.0
131,255,24,9694,4405,330,3,1,20,5.0
118,1398,9,1150,1822,206,4,1,19,5.0
59,6,3,4222,2501,315,3,1,28,5.0
4175,1873,378,86758,4594,95,4,1,8,3.0
207,18,36,4246,3511,302,4,1,20,4.0
72,6,5,262,4264,125,4,1,22,5.0
67,21,7,1174,3329,264,4,1,20,5.0
108,1,2,838,3423,227,3,1,26,3.0
61,1,1,142,3908,52,4,1,1,5.0
284,0,2,598,3375,1552,4,1,22,5.0
244,18,10,1102,2815,486,4,1,20,4.0
69,19,0,838,2901,57,2,1,20,1.0
1086,2492,87,6022,4014,462,4,1,7,4.0
191,88,18,4894,3675,111,3,1,20,4.0
618,2959,67,38614,1354,381,4,1,10,5.0
700,21251,263,30214,4386,254,4,1,20,5.0
153,16,9,4606,2932,151,5,1,7,5.0
236,35,14,3598,3561,128,3,0,28,2.0
70,37,4,3670,3563,297,4,1,28,5.0
267,201,26,9142,4084,861,4,1,19,5.0
1539,21626,1550,134350,5651,3329,4,1,4,5.0
250,191,84,23494,2625,606,3,1,20,4.0
52,41,3,1918,3549,108,4,1,3,5.0
61,13,6,550,2395,45,4,0,10,4.0
624,1337,58,6286,2936,43,3,1,18,4.0
116,31,10,814,3673,217,4,1,23,4.0
72,10,0,4,1958,81,3,1,27,4.0
135,51,1,3550,3705,183,4,1,21,5.0
458,438,33,13774,4063,47,4,1,20,4.0
114,15,2,910,3372,901,3,1,21,4.0
1173,4,56,6934,4380,37,3,1,9,3.0
208,176,11,1726,4553,95,3,1,5,5.0
66,5,2,70,2241,564,4,1,20,4.0
62,72,5,2422,3120,236,4,1,0,5.0
56,50,4,3094,3971,861,4,1,19,4.0
88,1,2,118,4655,130,4,1,19,3.0
220,144,10,5830,2827,4041,3,1,4,5.0
188,38,6,1966,3988,81,4,1,19,5.0
105,15,1,118,4141,35,3,1,20,5.0
101,15,1,286,3878,478,4,0,19,5.0
413,1,6,574,2008,365,4,1,20,4.0
600,96,39,3406,3084,41,4,1,27,4.0
680,936,55,10630,3968,37,5,1,8,5.0
109,5,4,5302,1992,286,4,1,10,4.0
1908,2625,1186,117454,4746,968,4,1,19,4.0
887,2773,68,9142,2733,1579,4,1,26,4.0
207,2,16,5254,2346,32,4,1,8,4.0
100,0,1,1534,3437,191,3,1,21,5.0
233,292,16,2566,4181,36,4,0,17,3.0
89,376,7,6046,2141,36,4,1,18,5.0
261,764,6,814,2973,169,3,1,23,4.0
417,22,12,3790,3278,115,4,1,21,4.0
186,189,16,5470,4064,133,4,0,8,4.0
51,0,11,1294,2620,2034,4,1,23,3.0
71,94,1,550,4944,37,3,0,27,5.0
427,2375,38,3814,2910,170,4,1,21,4.0
195,264,12,1942,1262,31,3,1,19,4.0
133,2,8,2950,2223,50,3,1,20,3.0
295,88,12,2566,1776,211,4,1,26,5.0
68,10,2,358,4398,1115,4,1,24,5.0
147,103,13,3718,4349,84,3,1,1,1.0
62,6,5,5014,2523,241,4,1,19,1.0
51,4,1,358,3826,2499,4,1,20,5.0
1485,1022,51,5134,5310,1982,3,1,4,1.0
83,329,0,4,2431,76,4,1,5,3.0
78,24,2,22,3007,253,4,1,21,5.0
352,143,20,3382,3679,85,4,1,7,4.0
303,337,6,3166,3648,521,4,1,22,4.0
186,345,22,4150,3127,113,3,1,21,4.0
66,31,0,27694,2532,627,3,0,21,5.0
51,14,2,190,4121,116,4,1,19,4.0
151,17,8,3070,2001,1021,4,1,21,5.0
164,470,15,4798,4376,225,3,1,26,2.0
1721,1973,115,11542,3905,211,4,1,26,4.0
52,48,3,286,1740,248,4,1,21,4.0
145,40,11,1702,4012,64,4,1,21,5.0
1254,30,46,10318,3686,249,4,1,19,4.0
42,21,3,2470,3515,278,4,1,20,4.0
216,966,6,262,3137,63,3,1,1,3.0
810,2,15,2638,3775,60,3,0,21,4.0
253,55,24,5734,3586,257,3,1,20,4.0
98,494,6,1726,1458,134,4,1,1,4.0
731,12,31,2758,3402,912,4,1,20,5.0
41,0,0,4,2127,338,3,1,25,2.0
70,4,0,4,3225,86,4,0,21,4.0
125,71,7,2014,3006,301,4,1,8,5.0
83,5,9,502,2516,80,3,1,20,5.0
139,12,4,598,2186,73,4,1,20,4.0
346,70,50,6382,4078,231,3,1,21,4.0
61,5,5,958,3514,34,4,1,21,5.0
4182,431,856,78790,4803,502,4,1,8,5.0
791,124,66,2494,4032,498,2,1,4,3.0
354,102,15,3910,2272,44,3,1,19,4.0
45,21,2,4,3009,491,4,1,20,1.0
709,1128,137,37918,3517,258,3,0,21,3.0
6082,1381,684,13150,4155,354,3,1,25,4.0
323,28,12,4678,3761,1565,4,1,20,3.0
310,28,10,2686,3701,355,3,1,20,4.0
79,118,42,15862,2752,240,3,0,20,1.0
368,628,16,2326,4381,191,4,0,1,4.0
144,171,11,3118,2204,31,4,1,7,5.0
146,83,10,3334,3648,46,3,1,6,5.0
125,176,10,2782,3208,82,3,1,18,2.0
1913,9445,142,5422,4487,5472,4,0,21,2.0
241,4750,130,18310,2470,91,4,1,21,2.0
418,171,14,5062,1885,49,3,1,21,2.0
372,539,21,7078,3738,465,4,1,23,5.0
40,20,0,7750,3224,126,4,1,7,5.0
124,4,6,1150,2647,52,4,1,20,3.0
442,390,11,3838,3645,904,4,1,22,5.0
673,92,27,2638,3036,4091,3,1,25,2.0
221,57,22,4126,3092,4078,4,1,20,4.0
1983,1729,353,14422,5523,324,4,0,27,4.0
252,40,97,23374,1441,80,3,1,20,4.0
688,14,9,310,2087,314,4,1,19,4.0
44,1,4,406,3643,43,3,1,5,3.0
173,16,10,3790,3870,306,2,1,19,5.0
585,288,31,8614,4107,197,4,0,21,5.0
1226,23694,140,23950,5001,2246,3,1,25,1.0
250,20,3,214,2352,376,4,1,0,3.0
133,44,4,2518,4044,1014,4,1,23,5.0
62,11,0,94,1104,513,3,1,22,3.0
499,359,34,4342,3653,211,3,1,20,4.0
84,18,4,2014,2187,244,3,1,19,4.0
676,1408,58,5014,5186,80,3,1,20,4.0
138,29,5,1198,2147,89,3,0,20,4.0
167,24,0,790,2889,63,3,1,20,4.0
382,5,5,70,4398,4240,3,1,24,5.0
101,8,1,70,1824,83,3,1,22,5.0
1045,57,135,10726,5149,89,3,1,26,3.0
56,45,4,3406,1818,122,4,1,20,5.0
66,19,18,13702,3537,627,3,1,1,4.0
520,112,24,4030,3869,747,2,1,20,4.0
116,342,10,5782,3526,381,4,1,20,4.0
65,6,4,1342,2520,77,4,1,8,3.0
66,50,1,142,3413,72,4,1,7,5.0
119,134,10,1966,3175,34,3,1,8,4.0
90,503,8,1198,4818,52,2,1,17,3.0
91,22,3,454,3405,139,2,1,0,2.0
248,5,18,2902,2852,58,4,1,26,4.0
52,2,3,238,3972,182,4,1,22,5.0
1935,8082,484,122806,5037,2850,3,1,20,3.0
188,122,7,1462,3916,142,3,1,26,3.0
235,23,19,1798,3636,115,3,1,20,3.0
201,16,10,2014,2172,289,3,1,22,3.0
207,704,25,3478,3887,119,4,1,9,2.0
231,12,9,2974,2505,72,2,1,3,1.0
207,106,16,2734,4413,136,4,1,27,4.0
89,21,6,4558,2477,117,3,1,20,1.0
141,137,12,1582,4127,67,3,1,6,4.0
763,2001,194,84142,3230,191,4,1,7,2.0
136,24,7,118,3671,960,4,1,20,3.0
1510,89,52,9766,4514,190,3,1,4,4.0
37,2,1,2566,2628,69,3,1,25,5.0
122,5,12,3070,3367,1023,4,1,20,4.0
223,47,8,2590,1980,104,3,1,20,4.0
63,15,7,3310,2865,68,2,0,19,4.0
72,5,1,2614,3502,134,4,1,8,5.0
84,34,4,598,3932,184,3,1,20,3.0
569,36,46,8350,3926,305,3,1,21,3.0
637,530,40,7414,4365,1333,4,1,20,4.0
73,5,11,2230,4208,56,3,0,7,2.0
51,0,0,382,2126,635,3,1,10,3.0
218,307,30,5326,4313,76,4,1,18,5.0
53,5,1,310,2393,117,3,1,19,4.0
469,149,11,2134,3513,299,3,1,20,3.0
679,387,27,5230,3007,60,3,0,19,3.0
179,37,5,430,1550,250,2,1,1,2.0
48,3,0,1126,1920,313,4,1,28,5.0
146,45,4,2542,3980,168,4,1,19,5.0
105,10,1,238,4173,44,3,1,5,1.0
98,2,2,1078,3011,170,3,1,20,3.0
483,206,43,8254,4062,465,3,1,20,4.0
770,0,25,1582,4288,57,3,1,21,3.0
233,30,13,838,3328,304,4,1,20,3.0
184,71,9,2590,3896,41,3,1,4,5.0
228,36,72,8062,3650,75,3,1,19,4.0
139,305,25,6430,3926,668,4,1,22,4.0
57,3,0,430,2080,583,3,1,26,4.0
208,158,18,4222,3470,67,3,1,20,5.0
102,17,3,3142,2419,395,4,0,21,5.0
78,11,6,2398,3535,38,4,0,6,5.0
370,29,30,11134,2938,147,4,1,20,4.0
237,50,1,286,3422,50,3,1,23,4.0
131,86,36,8086,3200,61,3,0,20,5.0
774,200,101,19486,4862,344,4,1,1,4.0
569,163,59,11470,3662,37,3,1,7,3.0
101,28,1,982,2439,69,3,1,20,5.0
88,3,3,838,2581,73,3,1,20,1.0
65,40,6,4030,3797,85,3,1,6,5.0
188,39,11,30262,2436,810,4,1,26,5.0
172,504,18,2062,4659,75,3,1,21,4.0
85,1,6,478,4008,35,3,1,20,4.0
153,0,7,166,3374,34,3,1,19,3.0
58,2,4,1846,3014,892,4,1,20,5.0
153,23,22,4726,4249,1380,5,1,11,5.0
61,1,0,22,2271,125,4,1,21,5.0
997,795,132,24958,2921,585,4,1,23,4.0
53,16,1,502,2505,152,4,1,21,1.0
44,0,1,2446,2402,77,4,1,21,4.0
305,419,21,5446,3777,54,4,0,20,4.0
62,116,16,1438,2963,175,4,1,26,5.0
101,61,2,70,3725,73,3,0,19,3.0
179,47,12,2518,2600,134,3,1,20,4.0
772,171,86,10246,5071,81,2,0,19,3.0
39,21,1,694,3551,147,3,1,20,4.0
261,63,20,3766,3890,53,4,1,8,5.0
188,599,29,9838,3357,58,3,1,4,4.0
68,44,4,1630,3828,170,3,1,7,4.0
47,3,0,22,2756,309,4,1,26,4.0
136,2,5,1462,2636,77,3,1,19,3.0
80,1,1,334,3651,154,3,1,20,3.0
159,154,1,214,2310,102,4,1,7,4.0
473,3123,56,18286,2984,81,3,1,19,5.0
139,60,11,2638,2462,357,4,1,21,4.0
589,84,40,4006,3601,143,4,1,9,3.0
84,66,5,598,1448,51,4,1,7,5.0
497,142,68,16390,4333,840,3,1,18,5.0
600,74,331,60718,4105,34,3,0,0,5.0
44,0,0,166,2602,324,4,1,20,5.0
46,2,1,4,3412,256,3,1,17,4.0
458,823,85,10318,3757,37,3,1,1,1.0
168,494,23,2374,3521,161,4,1,21,3.0
119,78,42,5566,4470,62,3,0,17,4.0
98,9,3,1054,2858,38,3,1,16,4.0
90,6,1,4006,1709,601,4,1,20,5.0
379,151,15,1510,2261,40,4,1,7,4.0
326,10,16,1246,4349,138,3,1,27,3.0
375,8,4,1486,4798,84,4,1,19,2.0
76,26,11,862,1798,332,4,1,20,4.0
62,3,1,2734,2048,229,3,1,27,4.0
262,271,57,5158,2931,87,4,1,24,4.0
1209,23,60,12070,3407,515,4,1,5,2.0
60,116,22,6622,3310,797,4,1,22,5.0
317,5,14,1294,3345,382,4,0,19,4.0
34,0,2,190,3683,3193,4,1,24,3.0
60,210,5,7966,4229,257,3,1,20,4.0
104,283,0,17470,1961,84,3,1,0,5.0
546,154,20,982,4081,62,3,1,7,5.0
1754,1201,144,29518,4393,47,3,1,5,3.0
94,0,0,4,4515,638,4,1,20,2.0
48,7,0,4,2477,90,4,0,21,4.0
41,2,6,12958,3541,163,4,1,6,5.0
228,411,9,4222,2738,73,5,1,1,5.0
152,107,3,2350,1308,1176,4,1,14,5.0
64,1,0,46,3153,87,3,1,20,3.0
40,0,0,622,3152,312,2,1,20,1.0
599,1301,128,58510,3827,625,4,1,26,3.0
129,0,2,118,3610,1306,4,1,27,5.0
125,47,2,5518,2921,2246,3,1,25,4.0
173,318,159,22678,3389,76,4,1,11,5.0
73,21,3,238,2620,270,4,1,9,5.0
89,116,1,622,3888,83,3,0,20,4.0
56,4,5,286,2302,128,4,1,22,4.0
57,93,0,550,2952,42,2,1,7,4.0
344,158,45,3622,1990,112,4,1,25,2.0
60,3,2,2134,3713,44,4,1,4,5.0
186,12,11,1246,3153,86,3,1,5,3.0
190,8,5,166,3785,34,3,0,6,4.0
59,28,3,22,2321,94,3,1,20,3.0
60,19,4,2854,4211,3975,4,0,34,4.0
135,119,35,3382,2372,35,4,1,24,5.0
127,28,8,742,2942,76,4,1,7,3.0
69,0,1,478,3926,42,3,1,7,5.0
57,0,1,10606,3006,54,4,1,2,5.0
259,103,23,4582,3100,63,4,1,20,4.0
158,6,9,1030,3225,81,4,1,21,5.0
225,5,16,1342,3252,140,4,0,19,5.0
56,4,9,3670,2323,114,3,1,21,5.0
99,0,6,1726,2111,272,4,1,21,4.0
50,11,6,1126,3123,355,3,1,6,5.0
114,11,9,2662,3086,150,3,1,20,4.0
599,224,70,4630,3802,49,3,1,23,2.0
918,946,98,10342,4038,176,4,1,4,5.0
241,1498,10,22,3820,257,4,1,27,2.0
97,1,12,670,3515,151,3,1,19,2.0
62,62,1,334,2677,303,3,1,5,5.0
94,128,5,2302,4183,350,3,1,6,4.0
293,127,23,3934,3460,146,4,1,21,4.0
48,48,1,94,3436,194,3,1,20,1.0
63,0,0,1750,2101,226,4,1,23,3.0
1454,11,61,5902,3979,166,3,1,22,4.0
2075,303,76,15334,4840,62,3,1,6,4.0
170,1,7,142,2757,39,3,1,18,3.0
138,19,7,3598,1738,148,4,1,7,5.0
109,26,8,2278,3582,243,4,1,26,5.0
205,311,31,8302,3359,772,4,1,25,4.0
154,18,24,9094,2778,126,4,1,20,5.0
40,1,1,838,2959,788,3,1,19,1.0
362,2,29,20326,2150,66,3,1,20,4.0
72,2,1,1558,3617,277,4,1,26,4.0
931,18966,224,17206,3243,244,4,1,21,5.0
40,1,2,94,2799,406,4,1,20,4.0
41,23,8,44998,4257,243,4,0,5,5.0
58,0,0,2326,3125,59,4,1,18,4.0
300,109,18,9070,3830,498,4,1,19,5.0
76,0,1,262,3474,34,3,1,9,4.0
101,2,0,5446,1272,663,3,1,26,5.0
709,3250,48,2854,4007,38,3,0,17,3.0
47,3,2,2038,1722,42,3,1,6,3.0
132,10,10,646,2785,88,4,1,8,4.0
1115,75,19,286,4763,1541,2,1,4,4.0
439,431,14,1318,3944,168,4,1,20,4.0
258,89,22,7078,3220,54,4,1,7,5.0
190,64,9,4030,2950,171,3,1,26,3.0
306,410,29,5422,5185,76,3,1,20,2.0
858,64,15,1774,2612,74,2,1,25,1.0
445,588,13,6982,4277,586,4,1,22,3.0
563,141,24,1438,3125,41,4,1,7,4.0
393,126,55,10918,4617,90,3,1,25,4.0
611,103,32,5614,3024,39,3,0,19,4.0
171,45,48,5134,2381,169,3,1,27,4.0
231,549,20,5302,3250,160,3,1,19,4.0
70,0,0,46,1445,192,4,1,18,5.0
260,381,65,18118,4095,53,3,1,4,1.0
164,4,14,3310,2424,67,3,1,20,3.0
1123,41,36,2062,4923,535,3,1,20,3.0
118,25,1,1270,3692,5382,4,1,21,5.0
133,12,7,3910,3127,33,4,1,16,4.0
951,16440,81,4174,4170,1830,4,1,19,5.0
299,44,15,3310,3320,39,5,1,3,4.0
559,664,36,10822,3882,488,4,1,21,4.0
102,4,3,4342,4183,843,4,1,19,5.0
333,343,118,40366,3910,1255,4,1,20,5.0
77,41,4,1654,1790,110,4,1,20,4.0
44,0,1,4,1838,363,4,1,12,3.0
473,712,40,2998,3638,308,4,1,21,5.0
133,1,1,910,2278,159,4,1,19,3.0
71,15,1,2062,2064,234,4,0,27,5.0
117,47,1,790,3111,141,2,1,5,5.0
172,188,0,214,2323,350,4,1,22,5.0
245,15,6,3238,2945,91,3,0,1,2.0
61,8,2,4,2709,69,3,0,19,3.0
1117,2841,116,20878,4293,444,4,1,8,4.0
81,1,1,382,2861,140,3,0,27,2.0
330,36,12,2278,3239,814,4,1,9,4.0
171,1,10,382,2258,113,4,0,19,4.0
203,221,22,4246,3200,130,4,0,18,5.0
186,85,7,742,3635,437,4,1,21,4.0
587,1814,165,34630,4792,77,3,1,6,4.0
229,317,22,3598,4391,56,3,1,19,3.0
93,3,1,454,3819,90,4,1,8,1.0
87,34,7,1222,4456,68,2,1,8,4.0
203,71,5,406,4769,465,4,1,23,3.0
1226,632,170,7606,3027,467,4,1,18,4.0
110,15,5,238,2766,72,5,1,1,4.0
77,16,6,5614,3321,288,5,1,27,5.0
51,30,1,70,3560,416,4,1,19,2.0
1517,8361,395,65398,3997,438,4,1,20,4.0
259,11540,84,15310,1979,168,4,1,23,5.0
167,273,13,766,5024,94,3,1,20,2.0
150,40,10,910,1870,109,3,0,18,3.0
143,6,4,550,3617,103,4,1,20,2.0
158,18,6,4198,3504,315,3,1,27,4.0
134,0,0,1846,1328,83,3,1,8,5.0
